3561,"tracheobronchial calcification","tracheobronchial calcification"
3562,"tracheo-oesophageal/ any grade 4 fistula","tracheo-oesophageal/ any grade 4 fistula"
3563,"transferred dependence","transferred dependence"
3565,"transient amnesia","amnesia"
3566,"transient apnoea","apnoea"
3567,"transient A-V block","A-V block"
3568,"transient blindness","blindness"
3569,"transient blurred vision","blurred vision"
3570,"Transient bradycardia","bradycardia"
3571,"transient chest pain","chest pain"
3572,"transient GI upset","GI upset"
3573,"transient headache","headache"
3574,"transient hepatitis","hepatitis"
3575,"transient Horner syndrome","Horner"
3576,"transient hypocalcaemia","hypocalcaemia"
3577,"transient hypotension","hypotension"
3578,"transient inc BP","inc BP"
3579,"transient incontinence","incontinence"
3580,"transient incr in pain 36-72 hrs postinj","pain 36-72 hrs postinj"
3581,"transient incr in serum creatinine","serum creatinine"
3582,"transient incr LFTs","LFTs"
3583,"transient incr serum aminotransferase","serum aminotransferase"
3584,"Transient incr sympathetic activity","sympathetic activity"
3585,"Transient initial symptom incr","initial symptom"
3586,"transient leocopenia","leocopenia"
3587,"transient LFT incr","LFT"
3588,"transient lymphocytosis","lymphocytosis"
3589,"transient myocardial ischaemia","myocardial ischaemia"
3590,"Transient ocular discomfort","ocular discomfort"
3591,"transient oligospermia","oligospermia"
3592,"transient paraesthesia","paraesthesia"
3593,"transient parosmia","parosmia"
3594,"transient proteinuria","proteinuria"
3595,"transient punctuate keratitis","punctuate keratitis"
3596,"transient QT changes","QT"
3597,"transient red urine discolouration","red urine discolouration"
3598,"transient sight loss","sight"
3599,"transient skin","skin"
3600,"Transient stinging","stinging"
3601,"transient visual disturbance","visual"
3602,"transient yellowing of teeth","yellowing teeth"
3603,"transitory flushing","transitory flushing"
3604,"transverse myelitis","transverse myelitis"
3605,"trauma","trauma"
3606,"trembling","trembling"
3607,"tremor","tremor"
3608,"tremors","tremors"
3609,"trigger finger","trigger finger"
3610,"trismus","trismus"
3611,"troponin","troponin"
3612,"TSH","TSH"
3613,"TTP","TTP"
3614,"Tuberculin sensitivity","Tuberculin sensitivity"
3615,"tubular necrosis","tubular necrosis"
3616,"tubulointerstitial nephritis","tubulointerstitial nephritis"
3617,"tubulointerstitial nephropathy","tubulointerstitial nephropathy"
3618,"tumor lysis syndrome","tumor lysis"
3619,"Tumour cell stimulation","Tumour cell stimulation"
3620,"tumour flare","tumour flare"
3621,"tumour flare reaction","tumour flare"
3622,"tumour flare/ pain","tumour flare/ pain"
3623,"tumour haemorrhage","tumour haemorrhage"
3624,"tumour lysis syndrome","tumour lysis"
3625,"tumour pain","tumour pain"
3626,"tumour site","tumour"
3627,"tumour stimulation","tumour stimulation"
3628,"tumour ulceration","tumour ulceration"
3629,"twitching","twitching"
3630,"tympanic membrane hyperaemia","tympanic membrane hyperaemia"
3631,"ulcerative colitis","ulcerative colitis"
3632,"ulcerative colitis exacerbation","ulcerative colitis"
3633,"ulcerative keratitis","ulcerative keratitis"
3634,"ulcerative oesophagitis","ulcerative oesophagitis"
3635,"ulcerative stomatitis","ulcerative stomatitis"
3636,"unconsciousness","unconsciousness"
3637,"uncontrolled hypertriglyceridemia","uncontrolled hypertriglyceridemia"
3638,"unexplained high fever","unexplained high fever"
3639,"unmask Brugada syndrome","unmask Brugada"
3640,"unpleasant taste","unpleasant taste"
3641,"unspecified pain","unspecified pain"
3642,"unstable angina","unstable angina"
3643,"unsteadiness","unsteadiness"
3644,"unusual crying","unusual crying"
3645,"unusual excitement","unusual excitement"
3646,"unusual taste","unusual taste"
3647,"upper abdominal pain","upper abdominal pain"
3648,"upper colon impaction","upper colon impaction"
3649,"Upper GI irritation","Upper GI irritation"
3650,"upper respiratory infection","upper respiratory"
3651,"upper respiratory tract reaction","upper respiratory tract"
3652,"uraemia","uraemia"
3653,"urate changes","urate"
3654,"ureteric obstruction","ureteric obstruction"
3655,"ureteric spasm","ureteric spasm"
3656,"urethral stricture","urethral stricture"
3657,"urethral symptoms","urethral"
3658,"uric acid nephropathy","uric acid nephropathy"
3659,"uricaciduria","uricaciduria"
3660,"urinary abnormality","urinary"
3661,"urinary difficulty","urinary difficulty"
3662,"urinary disorder","urinary"
3663,"urinary effects","urinary"
3664,"urinary frequency","urinary frequency"
3665,"urinary hesitancy","urinary hesitancy"
3666,"urinary hesitation","urinary hesitation"
3667,"urinary impairment","urinary impairment"
3668,"urinary incontinence","urinary incontinence"
3669,"urinary perineal fistula","urinary perineal fistula"
3670,"urinary retention","urinary retention"
3671,"urinary retention/ hesitancy","urinary retention/ hesitancy"
3672,"urinary tract haemorrhage","urinary tract haemorrhage"
3673,"urinary tract irritation","urinary tract irritation"
3674,"urinary tract obstruction","urinary tract obstruction"
3675,"urinary urgency","urinary urgency"
3676,"urine discolouration","urine discolouration"
3677,"urogenital effects","urogenital"
3678,"urolithiasis","urolithiasis"
3679,"urosepsis","urosepsis"
3680,"Urotoxicity","Urotoxicity"
3681,"URTI","URTI"
3682,"urticaria","urticaria"
3683,"uterine bleeding","uterine bleeding"
3684,"uterine cancer","uterine cancer"
3685,"uterine contraction","uterine contraction"
3686,"uterine fibroid degeneration","uterine fibroid degeneration"
3687,"uterine haemorrhage","uterine haemorrhage"
3688,"Uterine hypercontractility","Uterine hypercontractility"
3689,"uterine hypertonus","uterine hypertonus"
3690,"uterine muscle relaxation","uterine muscle relaxation"
3691,"uterine overstimulation","uterine overstimulation"
3692,"uterine rupture","uterine rupture"
3693,"uterine sarcoma","uterine sarcoma"
3694,"uterine spasm","uterine spasm"
3695,"UTI","UTI"
3696,"uveitis","uveitis"
3697,"uveitis/ iritis","uveitis/ iritis"
3698,"vaccine breakthrough infection following in utero exposure","vaccine breakthrough following utero exposure"
3699,"vaccine strain varicella","vaccine strain varicella"
3700,"Vaginal bleeding","Vaginal bleeding"
3701,"vaginal candidiasis","vaginal candidiasis"
3702,"vaginal discharge","vaginal discharge"
3703,"vaginal disorder","vaginal"
3704,"vaginal dryness","vaginal dryness"
3705,"vaginal haemorrhage","vaginal haemorrhage"
3706,"vaginal infection","vaginal"
3707,"Vaginal itching","Vaginal itching"
3708,"vaginal moniliasis","vaginal moniliasis"
3709,"vaginal polyp","vaginal polyp"
3710,"vaginal warmth","vaginal warmth"
3711,"vaginitis","vaginitis"
3712,"vanishing bile duct syndrome","vanishing bile duct"
3713,"varicella","varicella"
3714,"varicella-like rash","varicella-like rash"
3715,"vascular access thrombosis","vascular access thrombosis"
3716,"vascular bruit","vascular bruit"
3717,"vascular congestion","vascular congestion"
3718,"vascular damage","vascular damage"
3719,"vascular injury","vascular injury"
3720,"vascular purpura","vascular purpura"
3721,"vasculitis","vasculitis"
3722,"vasoconstriction","vasoconstriction"
3723,"vasodilatation","vasodilatation"
3724,"vasodilation","vasodilation"
3725,"vasospasm","vasospasm"
3726,"vasovagal","vasovagal"
3727,"vasovagal reaction","vasovagal"
3728,"vasovagal response","vasovagal response"
3729,"vasovagal syncope","vasovagal syncope"
3730,"vasovagal-like reaction","vasovagal-like"
3731,"vellus hair changes","vellus hair"
3732,"veno-occlusive disease","veno-occlusive"
3733,"venous thromboembolism","venous thromboembolism"
3734,"venous thrombosis","venous thrombosis"
3735,"venous/ arterial thromboembolism","venous/ arterial thromboembolism"
3736,"venous/ arterial thrombosis","venous/ arterial thrombosis"
3737,"ventilatory depression","ventilatory depression"
3738,"ventricular arrhythmia","ventricular arrhythmia"
3739,"ventricular dysfunction","ventricular"
3740,"ventricular excitability disorder","ventricular excitability"
3741,"ventricular extrasystoles","ventricular extrasystoles"
3742,"ventricular fibrillation","ventricular fibrillation"
3743,"ventricular tachycardia","ventricular tachycardia"
3744,"verbal tic disorder","verbal tic"
3745,"vertebral compression fracture","vertebral compression fracture"
3746,"vertical deviation","vertical deviation"
3747,"vertigo","vertigo"
3748,"vesicles","vesicles"
3749,"vesiculation","vesiculation"
3750,"vesiculobullous eruption","vesiculobullous eruption"
3751,"VF","VF"
3752,"VIIth nerve paralysis","VIIth nerve paralysis"
3753,"violent behaviour","violent behaviour"
3754,"violet papules","violet papules"
3755,"viral assoc nephropathy","viral nephropathy"
3756,"viral gastroenteritis","viral gastroenteritis"
3757,"viral infection","viral"
3758,"viral infection reactivation","viral reactivation"
3759,"viral myocarditis","viral myocarditis"
3760,"viral reactivation","viral reactivation"
3761,"virilisation","virilisation"
3762,"viscerotropic disease","viscerotropic"
3763,"vision abnormality","vision"
3764,"vision blurred","vision blurred"
3765,"vision disorder","vision"
3766,"vision disturbance","vision"
3767,"vision field defect","vision field defect"
3768,"vision impairment","vision impairment"
3769,"visual abnormality","visual"
3770,"visual accommodation problems","visual accommodation problems"
3771,"visual acuity loss","visual acuity"
3772,"visual acuity/ field defect","visual acuity/ field defect"
3773,"visual disorder","visual"
3774,"visual disturbance","visual"
3775,"visual field change","visual field"
3776,"visual field defect","visual field defect"
3777,"visual field disturbance","visual field"
3778,"visual hallucination","visual hallucination"
3779,"visual impairment","visual impairment"
3780,"visual symptoms","visual"
3781,"vit A","vit A"
3782,"vit B 12 depletion","vit B 12 depletion"
3783,"vit B 12 malabsorption","vit B 12 malabsorption"
3784,"vit B complex","vit B complex"
3785,"vit D toxicity","vit D toxicity"
3786,"vit K breakdown in pregnancy","vit K breakdown pregnancy"
3787,"vit K deficiency","vit K deficiency"
3788,"vitiligo","vitiligo"
3789,"vitreous detachment","vitreous detachment"
3790,"vitreous floaters","vitreous floaters"
3791,"vitritis","vitritis"
3792,"vivid dreams","vivid dreams"
3793,"voice change","voice"
3794,"voiding difficulty","voiding difficulty"
3795,"volume depletion","volume depletion"
3796,"vomiting","vomiting"
3797,"vomiting during recovery","vomiting during recovery"
3798,"VTE","VTE"
3799,"VTE risk","VTE"
3800,"vulvomycotic infection","vulvomycotic"
3801,"vulvovaginal candidiasis","vulvovaginal candidiasis"
3802,"vulvovaginitis","vulvovaginitis"
3803,"warm sensation","warm sensation"
3804,"wasting","wasting"
3805,"water intoxication","water intoxication"
3806,"water retention","water retention"
3807,"weakness","weakness"
3808,"weight change","weight"
3809,"weight decr","weight"
3810,"weight gain","weight gain"
3812,"weight incr","weight"
3813,"weight loss","weight"
3814,"wheeze","wheeze"
3815,"wheezing","wheezing"
3816,"withdrawal","withdrawal"
3817,"withdrawal effects","withdrawal"
3818,"withdrawal symptoms","withdrawal"
3819,"withdrawal syndrome","withdrawal"
3820,"Worsened sleep apnoea","Worsened sleep apnoea"
3821,"worsening arrhythmia","arrhythmia"
3822,"worsening cardiac failure","cardiac"
3823,"Worsening erythema","erythema"
3824,"worsening heartburn","heartburn"
3825,"worsening migraine","migraine"
3826,"worsening pre-existing narcolepsy","pre-existing narcolepsy"
3827,"worsening psoriasis","psoriasis"
3828,"worsening renal function","renal function"
3829,"worsening ulcerative colitis","ulcerative colitis"
3830,"worsening visual acuity","visual acuity"
3831,"wound complication","wound complication"
3832,"wound discharge","wound discharge"
3833,"wound healing complication","wound healing complication"
3834,"wrist fracture","wrist fracture"
3835,"Xeroderma","Xeroderma"
3836,"xerophthalmia","xerophthalmia"
3837,"xerostomia","xerostomia"
3838,"yawning","yawning"
3839,"yeast infection","yeast"
3840,"yellow skin","yellow skin"
3841,"yersinia infection","yersinia"
7689," urinary retention with overflow incontinence","urinary retention overflow incontinence"
7690,"adrenal insufficiency","adrenal insufficiency"
7691,"anal fistula","anal fistula"
7692,"anaphylactic shock","anaphylactic shock"
7693,"anaphylaxis","anaphylaxis"
7694,"autonomic dysreflexia","autonomic dysreflexia"
7695,"burning","burning"
7696,"burning in mouth","burning mouth"
7697,"coronary syndrome","coronary"
7698,"cutaneous adverse reaction","cutaneous adverse"
7699,"cutaneous reaction","cutaneous"
7700,"cutaneous reactions","cutaneous"
7701,"disseminated encephalomyelitis","disseminated encephalomyelitis"
7702,"electrolyte changes","electrolyte"
7703,"febrile dermatosis","febrile dermatosis"
7704,"generalised exanthematous pustulosis","exanthematous pustulosis"
7706,"idiopathic thrombocytopenia","idiopathic thrombocytopenia"
7707,"incr body odour","body odour"
7708,"liver toxicity","liver toxicity"
7709,"mental disturbance","mental"
7710,"mucocutaneous reaction","mucocutaneous"
7711,"new onset visual loss","onset visual"
7712,"nonlymphocytic leukaemia","nonlymphocytic leukaemia"
7713,"organic brain syndrome","organic brain"
7714,"persistent epithelial defect","persistent epithelial defect"
7715,"psychological alteration","psychological alteration"
7716,"pulmonary reaction","pulmonary"
7717,"reactions","reactions"
7718,"renal injury/ failure","renal injury/"
7719,"right upper abdominal pain","right upper abdominal pain"
7720,"skin eruption","skin eruption"
7721,"subconjunctival and conjunctival haemorrhage","subconjunctival conjunctival haemorrhage"
7722,"thrombotic disorder","thrombotic"
7723,"thrombotic microangiopathy with renal failure","thrombotic microangiopathy renal"
7724,"transfusion related lung injury","transfusion lung injury"
